Adjustment,Date,Company,ISIN
-,2009-02-27,Kawada Ind,JP3226200008
+,2009-02-27,Kawada Tech,JP3226300006
-,2009-02-26,SFCG,JP3362600003
-,2009-02-24,Aomi Constr,JP3312400009
+,2009-02-24,Belc,JP3835700000
-,2009-02-24,Daiwabo Info Sys,JP3505200000
+,2009-02-17,Zappallas,JP3345770006
-,2009-02-10,Daiwa Land,JP3726400009
+,2009-01-30,Gurunavi,JP3274180003
+,2009-01-30,Hoshizaki,JP3845770001
+,2009-01-30,Huli,JP3794540009
-,2009-01-15,Creed,JP3269750000
+,2008-12-25,Universe,JP3952450009
+,2008-12-17,LM,JP3977020001
+,2008-12-10,TORIDOLL Hldg,JP3636650008
-,2008-12-01,Kioritz,JP3253600005
-,2008-12-01,Oriental Shirais,NULL
+,2008-12-01,Yamabiko,JP3943000004
-,2008-11-07,D&M HOLDINGS,JP3548530009
-,2008-11-04,Prompt Holdings,JP3273700009
-,2008-10-29,Eneserve,JP3165770003
-,2008-10-14,Araigumi,JP3124800008
-,2008-10-01,C's Create,NULL
+,2008-10-01,JVCKENWOOD,JP3386410009
-,2008-10-01,Kenwood,JP3281800007
+,2008-10-01,Persol Holdings,JP3547670004
-,2008-10-01,Persol Tempstaff,JP3547650006
+,2008-10-01,Sumiseki Holdg,JP3400750000
-,2008-10-01,Sumiseki Matl,JP3406200000
-,2008-10-01,Victor Co Japan,JP3746200009
-,2008-09-30,Aucnet,JP3172050001
-,2008-09-24,Bosch Japan,JP3426800003
+,2008-09-17,GMO-PG,JP3385890003
-,2008-08-29,Sohken Homes,JP3431700008
-,2008-08-18,Urban,JP3100180003
+,2008-07-31,Bic Camera,JP3800390001
+,2008-07-31,JAIC,JP3686150008
-,2008-07-28,IwaiCosmo,JP3298200001
-,2008-07-28,Kikkoman Soyfood,JP3241600000
-,2008-07-28,Mitsubishi UFJ N,JP3717200004
-,2008-07-24,ZEPHYR,JP3428820009
-,2008-07-15,Toyama Chemical,JP3631800004
-,2008-07-09,Magara Constr,JP3862000001
-,2008-07-01,Sokkia Topcon,JP3433200007
-,2008-07-01,Tokyo Star Bank,JP3578800009
-,2008-06-25,Tokyu Store,JP3568200004
+,2008-06-25,TOW,JP3538450002
+,2008-06-16,Sourcenext,JP3431200009
+,2008-05-22,House of Rose,JP3765300003
+,2008-04-30,Nankai Elec Rwy,JP3653000004
+,2008-04-07,YURAKU REAL EST,JP3946800004
+,2008-04-01,Cocokarafine GP,JP3297330007
+,2008-04-01,IMH,JP3894900004
-,2008-04-01,INTEC Holdings,JP3152950006
-,2008-04-01,Isetan Co,JP3140000005
-,2008-04-01,Isetan Mitsukosh,JP3894810005
-,2008-04-01,MS Ins,JP3888200007
+,2008-04-01,Ms&Ad Insurance,JP3890310000
-,2008-04-01,SEIJO,JP3414950000
+,2008-04-01,TIS Inc,JP3104890003
-,2008-04-01,TIS Inc Inactive,JP3612800007
-,2008-03-26,Asahi Soft Drink,JP3110700006
-,2008-03-26,Azbil Kimmon,JP3263200002
-,2008-03-26,Hitachi Powdered,JP3791000007
-,2008-03-26,Ichida,JP3142000003
-,2008-03-24,Seiyu,JP3417400003
+,2008-03-24,Techno Medica,JP3545110003
+,2008-03-21,ASAX,JP3109900005
+,2008-03-19,Nikkato,JP3667000008
-,2008-03-18,TableMark Hldg,JP3214200002
+,2008-03-11,SNBL Ltd,JP3379950003
+,2008-02-29,Land,JP3968800007
-,2008-02-27,Patlite Co,JP3781500008
-,2008-02-20,MCRTM,JP3262400009
-,2008-02-18,BNML,JP3778700009
+,2008-02-13,Daiseki Eco,JP3485700003
-,2008-01-29,TDK Lambda,JP3551450004
-,2008-01-28,Mitsubishi Shind,JP3899200004
-,2008-01-28,Ralph Lauren,JP3153200005
-,2008-01-23,Nikko Cordial,JP3670000003
+,2008-01-17,Nakayamafuku,JP3646600001
+,2008-01-17,Sony Network,JP3435300003
-,2008-01-04,Sho-Bond,JP3360200004
+,2008-01-04,Sho-Bond Holding,JP3360250009
+,2007-12-27,Asahi Net,JP3115800009
+,2007-12-27,Conexio,JP3104870005
+,2007-12-25,Canare Electric,JP3215300009
+,2007-12-25,Daiyu Eight,JP3500000009
+,2007-12-21,VeriServe,JP3835640008
+,2007-12-12,DeNA,JP3548610009
+,2007-12-10,NihonM&ACenterHD,JP3689050007
+,2007-12-10,YAC Hldg,JP3990600003
+,2007-12-07,Tk Tatemono RES,JP3582800003
+,2007-12-05,Secured Capital,JP3420950002
-,2007-12-03,Pasona,JP3781460005
+,2007-12-03,Pasona Group,JP3781490002
-,2007-11-30,CABIN,JP3244000000
+,2007-11-30,Sony Fincl Group,JP3435350008
-,2007-11-26,SANYO SHINPAN FI,JP3340000003
+,2007-11-19,Yamato Intl,JP3939600007
-,2007-11-01,NIWS Co. HQ,JP3654200009
-,2007-11-01,PENTAX,JP3112400001
+,2007-10-31,Vantec,JP3778900005
-,2007-10-26,Argo 21,JP3126120009
+,2007-10-19,Asahi Co Ltd,JP3110500000
+,2007-10-12,Nippon Air CS,JP3699500009
-,2007-10-02,MIRAI GROUP,JP3683800001
-,2007-10-01,Doutor Coffee,JP3639000003
+,2007-10-01,Doutor NRS HD,JP3639100001
-,2007-10-01,Kokusai Kogyo,JP3293800003
+,2007-10-01,Kokusai Kogyo HD,JP3293900001
+,2007-10-01,MatsukiyoCocokar,JP3869010003
-,2007-10-01,MatsumotoKiyoshi,JP3869000004
-,2007-10-01,NRS,JP3755900002
+,2007-09-28,Kito,JP3240800007
+,2007-09-26,Land Business,JP3968850002
-,2007-09-25,Calpis,JP3220600005
-,2007-09-25,Maruha Nichiro F,JP3666000009
-,2007-09-25,Mitsub UFJ Hldg,JP3294400001
-,2007-09-20,Credia Co Ltd,JP3271300000
+,2007-09-14,Hirakawa Hewtech,JP3795080005
+,2007-09-14,JBR System,JP3389670005
-,2007-09-03,Daimaru,JP3499000002
+,2007-09-03,J.Front Retail,JP3386380004
-,2007-09-03,Kyushu Shinwa,JP3245300003
-,2007-09-03,Matsuzakaya Hldg,JP3865400000
+,2007-08-31,Kuraudia Hldg,JP3267800005
-,2007-08-28,Odakyu Real Estt,JP3196400000
-,2007-08-28,TohoTenax,JP3603000005
-,2007-08-17,GE Sanyo Credit,JP3341000002
-,2007-08-15,Diamond City,JP3499600009
-,2007-08-15,Shaddy,JP3359700006
-,2007-08-03,Netmarks,JP3758090009
-,2007-08-01,Orient,JP3199000005
-,2007-07-26,Fujitsu Telecom,JP3818500005
-,2007-07-03,Mitsubishi Plast,JP3900400007
-,2007-06-27,UD Trucks,JP3672800004
+,2007-06-01,Suzuden,JP3398400006
+,2007-05-31,Kiraboshi Bank,JP3932980000
-,2007-05-25,SMFL,JP3400600007
+,2007-05-22,YamashitaHC Hldg,JP3935900005
+,2007-05-08,Create SD,JP3269920009
-,2007-05-01,Suntelephone,JP3335600007
-,2007-04-24,TsubakiNakashima,JP3534400001
+,2007-04-02,Ai Holdings,JP3105090009
-,2007-04-02,Bank of Fukuoka,JP3804000002
-,2007-04-02,Dodwell BMS,JP3638800007
+,2007-04-02,Fukuoka Fincl,JP3805010000
-,2007-04-02,Graphtec,JP3274000003
-,2007-04-02,JSAT,JP3386150001
+,2007-04-02,Nagano Keiki,JP3648350001
+,2007-04-02,Sky Perfect,JP3396350005
-,2007-04-02,SKY Perfect JSAT,JP3395900008
-,2007-04-02,Tokai Pulp Paper,JP3565400003
+,2007-04-02,Tokushu Tokai Pa,JP3624900001
-,2007-04-02,TPM,JP3624600007
+,2007-03-30,Fujimi,JP3820900003
+,2007-03-30,Sun Frt,JP3336950005
+,2007-03-30,TS Tech Co Ltd,JP3539230007
-,2007-03-27,Neomax,JP3408600009
-,2007-03-27,UFJ Central Leas,JP3426000000
+,2007-03-15,M3,JP3435750009
+,2007-03-01,Axial Retailing,JP3772400002
+,2007-03-01,Azuma Shipping,JP3121190007
+,2007-03-01,Daiki Aluminium,JP3480600000
+,2007-03-01,Daiohs,JP3480520000
+,2007-03-01,Fukui Computer H,JP3803800006
+,2007-03-01,JCU,JP3166200000
+,2007-03-01,Kasai Kogyo,JP3208600001
+,2007-03-01,Kyoritsu,JP3253610004
+,2007-03-01,MEC,JP3920890005
+,2007-03-01,Pegasus,JP3836300008
+,2007-03-01,Raiznext,JP3331600001
+,2007-03-01,Rasa,JP3967450002
+,2007-03-01,Sakai Moving Svc,JP3314200001
+,2007-03-01,Sanritsu,JP3343400002
+,2007-03-01,Ship Healthcare,JP3274150006
+,2007-02-23,LIKE,JP3386120004
-,2007-02-23,STB Leasing,JP3400700005
-,2007-02-23,Toshiba Ceramics,JP3593400009
-,2007-02-23,Tsutsunaka Plast,JP3533400002
-,2006-12-29,Mori Hills Reit,JP3046470005
+,2006-12-01,Earth,JP3100190002
+,2006-11-01,Daiwasystem,JP3502000007
+,2006-11-01,Maruka,JP3873000008
+,2006-11-01,Shimadzu D,JP3678100003
+,2006-11-01,Zecs,JP3426700005
-,2006-10-02,INTEC,JP3152800003
+,2006-10-02,INTEC Holdings,JP3152950006
+,2006-10-02,JBIS Holdings,JP3386280006
-,2006-10-02,JIP,JP3735200002
-,2006-10-02,Momiji Holdings,JP3923000008
-,2006-10-02,SRA,JP3161400001
-,2006-10-02,Yamaguchi Bank,JP3935200000
+,2006-10-02,YMFG,JP3935300008
-,2006-09-26,CRC,JP3346100005
-,2006-09-26,Hanshin Elec Rwy,JP3776200002
-,2006-09-26,Nisshin F&M Ins,JP3674800002
-,2006-09-26,TETRA Co,JP3545750006
+,2006-09-01,Agrex,JP3108150008
+,2006-09-01,D&M HOLDINGS,JP3548530009
-,2006-09-01,DCM DAIKI,JP3480580004
+,2006-09-01,DCM Hldg,JP3548660004
-,2006-09-01,DCM Homac,JP3837650005
-,2006-09-01,DCM Kahma,JP3205200003
-,2006-09-01,DMDS,JP3865200004
+,2006-09-01,EPS Hldg,JP3130770005
+,2006-09-01,F-Tech,JP3166950000
+,2006-09-01,Kimura Unity,JP3242500001
+,2006-09-01,March,JP3875000006
+,2006-09-01,Matsuzakaya Hldg,JP3865400000
+,2006-09-01,Nihon Chouzai,JP3729200000
+,2006-09-01,Teikoku Elec Mfg,JP3541800003
+,2006-09-01,Toho Titanium,JP3601800000
+,2006-09-01,Yondoshi Hldg,JP3119950008
-,2006-08-28,FDC Products,JP3166970008
-,2006-08-28,SHOWA HIGHPOLY,JP3365600000
-,2006-08-28,SMBC Friend Secs,JP3916000007
-,2006-08-28,York Benimaru,JP3953400003
-,2006-08-23,Skylark Co Ltd,JP3396200002
+,2006-08-01,Hiday Hidaka,JP3765180009
+,2006-08-01,PAL Group,JP3781650001
-,2006-07-26,Daiwa Lease,JP3501400000
-,2006-07-13,Kirin Beverage,JP3258200009
+,2006-07-03,Cybozu,JP3312100005
-,2006-07-03,Nikken Chemicals,JP3668400009
-,2006-06-27,KINKI COCA COLA,JP3258700008
+,2006-06-01,Daitron,JP3487600003
+,2006-06-01,Suncity,JP3332550007
+,2006-05-23,Cosmos Pharm,JP3298400007
-,2006-05-15,Banpresto,JP3779200009
+,2006-05-01,C's Create,NULL
+,2006-05-01,Helios Techno,JP3802700009
+,2006-04-28,Alpen,JP3126470008
+,2006-04-28,Keihan Holdings,JP3279400000
+,2006-04-28,Persol Tempstaff,JP3547650006
+,2006-04-28,Toyo Tanso,JP3616000000
-,2006-04-25,NEC Platforms,JP3680600008
+,2006-04-03,Inpex,JP3294460005
-,2006-04-03,Inpex Corp,JP3294430008
-,2006-04-03,TEIKOKU OIL,JP3540400003
+,2006-03-31,IwaiCosmo Hldg,JP3149950002
+,2006-03-31,Nichiden,JP3661950000
+,2006-03-31,Shonai Bank,JP3363200001
-,2006-03-28,Hitachi Astemo A,JP3791950003
-,2006-03-28,Hitachi Kiden,JP3785800008
-,2006-03-28,Tomen,JP3553600002
+,2006-03-10,Kyorin Pharm,JP3247090008
-,2006-03-10,Kyorin Pharma,JP3254100005
+,2006-03-01,A&D Holon Hldg,JP3160130005
+,2006-03-01,Amuse,JP3124500004
+,2006-03-01,Chubushiryo,JP3525400002
+,2006-03-01,Corona Corp,JP3305950002
+,2006-03-01,DSB Co Ltd,JP3482800004
+,2006-03-01,Furusato Inds,JP3828000004
+,2006-03-01,I-Net,JP3105010007
+,2006-03-01,Ichiyoshi Secs,JP3142300007
+,2006-03-01,ITFor,JP3530000003
+,2006-03-01,JP Electronic M,JP3735300000
+,2006-03-01,Kikkoman Soyfood,JP3241600000
+,2006-03-01,Kimoto,JP3242600009
+,2006-03-01,Kyokuto Sec,JP3256970009
+,2006-03-01,Marubeni Constr,JP3878000003
+,2006-03-01,NECAP,JP3164740007
+,2006-03-01,NTK Ceratec,JP3725100006
+,2006-03-01,Okaya Elec Inds,JP3193600008
+,2006-03-01,Renaissance,JP3978800005
+,2006-03-01,Sasutina,JP3167560006
+,2006-03-01,SB Technology,JP3436150001
+,2006-03-01,T&G,JP3539350003
+,2006-03-01,Zenrin,JP3430400006
-,2006-02-23,Konami Sports,JP3801550009
-,2006-02-23,Takara,JP3458800004
-,2006-02-09,Taito Corp,JP3445100005
+,2006-02-01,BNML,JP3778700009
+,2006-02-01,CVS Bay Area,JP3346250008
-,2006-02-01,Kiyo Bank,JP3248000006
+,2006-02-01,Kiyo Holdings,JP3253550002
+,2006-02-01,San-A,JP3324500002
+,2006-02-01,Sohken Homes,JP3431700008
+,2006-01-31,PGMH,JP3781330000
+,2006-01-31,UACJ,JP3826900007
+,2006-01-31,Wacom,JP3993400005
+,2006-01-04,Bals Corp,JP3778340004
-,2006-01-04,Saint Marc,JP3337050003
+,2006-01-04,Saint Marc Holdg,JP3337070001
+,2005-12-30,Sumco,JP3322930003
-,2005-12-27,TOYODA MACH WRKS,JP3633800002
+,2005-12-26,Accretive Co Ltd,JP3802820005
+,2005-12-12,RISA Partners,JP3974150009
+,2005-12-01,Create Medic,JP3269800003
+,2005-12-01,Funai Soken HD,JP3825800000
+,2005-12-01,King Jim,JP3262000007
+,2005-11-30,ARRK,JP3100050008
+,2005-11-30,Ohara,JP3197630001
+,2005-11-30,Tokyo Star Bank,JP3578800009
-,2005-11-24,POKKA,JP3856200005
-,2005-11-16,Tsuruha,JP3536100005
+,2005-11-16,Tsuruha Holdings,JP3536150000
-,2005-10-19,World Co Ltd,JP3990200002
-,2005-10-04,Katsumura Ken,JP3212600005
+,2005-10-03,Art Moving,JP3100160005
+,2005-10-03,Kura Sushi,JP3268200007
+,2005-10-03,Mitsubishi CG,JP3897700005
-,2005-10-03,Mitsubishi Pharm,JP3155380003
-,2005-10-03,MitsubishiChem,JP3895800005
-,2005-10-03,Nihon Kentetsu,JP3702400007
-,2005-10-03,Okuma&Howa Mach,JP3178000000
+,2005-10-03,Systena,JP3351050004
+,2005-10-03,Tomoe Engineer,JP3631600008
-,2005-10-03,UFJ Holdings,JP3944300007
-,2005-10-03,UFJ Tsubasa Sec,JP3535600005
+,2005-09-30,Bandai Namco HD,JP3778630008
+,2005-09-29,Daiichi Sankyo,JP3475350009
+,2005-09-26,Dream Incubator,JP3639420003
-,2005-09-22,Bandai,JP3778600001
-,2005-09-22,Bandai Namco Amu,JP3651200002
-,2005-09-21,DAIICHI PHARM,JP3476600006
+,2005-09-21,Monex Group,JP3869970008
-,2005-09-21,Sankyo Co,JP3326400003
+,2005-09-02,Seven&I Hldgs,JP3422950000
+,2005-09-01,CMIC Holdings,JP3359000001
+,2005-09-01,Falco HD,JP3802650006
+,2005-09-01,FP,JP3167000003
+,2005-09-01,Fukushima Galile,JP3805150004
+,2005-09-01,G-7 Holdings,JP3172450003
+,2005-09-01,Hakudo,JP3766500007
+,2005-09-01,Ichinen Holdings,JP3142100001
+,2005-09-01,Maezawa Kyuso,JP3860300007
+,2005-09-01,Mizuho Leasing,JP3286500008
+,2005-09-01,Simplex Holdings,JP3383200007
+,2005-09-01,Toyo MM,JP3609000009
+,2005-09-01,Unicharm Petcare,JP3951700008
+,2005-09-01,Unipres,JP3952550006
-,2005-08-26,Denny's Japan,JP3549200008
-,2005-08-26,Ito-Yokado,JP3142800006
-,2005-08-26,Seven-Eleven JP,JP3423000003
+,2005-08-01,Sanei-Intl SK,JP3324550007
+,2005-08-01,Shinwa,JP3384710004
-,2005-07-27,SM Auto Service,JP3400350009
-,2005-07-05,SoftBank,NULL
-,2005-06-27,Jujiya,JP3391000001
+,2005-06-01,Airtech Japan,JP3688100001
+,2005-06-01,GMO Internet Grp,JP3152750000
+,2005-06-01,SIIX,JP3346700002
+,2005-06-01,Softbrain,JP3436170009
+,2005-05-30,Honeys Holdings,JP3770080004
-,2005-05-26,NEC Solution,JP3164660007
-,2005-05-26,NEC Sys Tech,JP3164730008
-,2005-05-17,Kracie,JP3217000003
+,2005-05-10,Kansai Urban Bk,JP3227600008
+,2005-05-02,Creed,JP3269750000
+,2005-05-02,Ichibanya,JP3142150006
+,2005-05-02,Mitachi,JP3886200009
+,2005-04-19,Mitsubishi USJ,JP3218850000
+,2005-04-11,Macromill,JP3863020008
-,2005-04-04,GKN DTK,JP3628200002
+,2005-04-01,Top Culture,JP3629250006
+,2005-03-29,Yusen Logistics,JP3946600008
-,2005-03-28,FUJISAWA PHARM,JP3813600008
-,2005-03-28,SRL,JP3161500008
-,2005-03-28,Taito,JP3445200003
-,2005-03-28,Tokyu Dept Store,JP3568600005
+,2005-03-23,JNTL Cons Health,JP3638700009
+,2005-03-10,Kakaku.com,JP3206000006
+,2005-03-01,Alpha,JP3126360001
+,2005-03-01,Amiyaki Tei,JP3124450002
+,2005-03-01,Argo Graphics,JP3126110000
+,2005-03-01,Arnest One,JP3100170004
+,2005-03-01,Bookoff Group,JP3829940000
+,2005-03-01,Daido Metal,JP3491800003
+,2005-03-01,Elematec,JP3457690000
+,2005-03-01,Fuji Corp,JP3815000009
+,2005-03-01,Fukoku,JP3807000009
+,2005-03-01,Hakuhodo DY Hldg,JP3766550002
+,2005-03-01,Hard Off Corp,JP3765120005
+,2005-03-01,I'rom Group,JP3105170009
+,2005-03-01,Japan Foods,JP3389650007
+,2005-03-01,Japan Pure Chem,JP3706600008
+,2005-03-01,JSP,JP3386000008
+,2005-03-01,Musashi Seimitsu,JP3912700006
+,2005-03-01,Nakayo,JP3646800007
+,2005-03-01,Netmarks,JP3758090009
+,2005-03-01,Nidec Components,JP3734850005
+,2005-03-01,Onoken,JP3196700003
+,2005-03-01,OTC,JP3407200009
+,2005-03-01,Patlite Co,JP3781500008
+,2005-03-01,Seikagaku,JP3414000004
+,2005-03-01,Shingakukai Hldg,JP3371900006
+,2005-03-01,SRA,JP3161400001
+,2005-03-01,STB Leasing,JP3400700005
+,2005-03-01,Sugimoto &,JP3397050000
+,2005-03-01,Sun-Wa Technos,JP3345400000
+,2005-03-01,T-Gaia,JP3893700009
+,2005-03-01,Tachibana Eletec,JP3466600008
+,2005-03-01,Takachiho Koheki,JP3457710006
+,2005-03-01,Takamatsu C Grp,JP3457900003
+,2005-03-01,TBK,JP3588200000
+,2005-03-01,Tigers Polymer,JP3440800005
+,2005-03-01,Tocalo,JP3552290003
+,2005-03-01,Tohoku Bank,JP3604200000
+,2005-03-01,Tomen Devices,JP3553900006
+,2005-03-01,Towa Pharma,JP3623150004
+,2005-03-01,Valor Holdings,JP3778400006
+,2005-03-01,Yamazawa,JP3935800007
+,2005-03-01,Yasuda Logistics,JP3932820008
+,2005-03-01,Yushiro Chem Ind,JP3948400001
+,2005-02-01,Aeon Fantasy,JP3131420006
+,2005-02-01,Arcs,JP3968600001
+,2005-02-01,Echo Trading,JP3161170000
+,2005-02-01,Eco's,JP3161180009
+,2005-02-01,Nomura,JP3762400004
+,2005-02-01,Takihyo,JP3462100003
+,2005-01-11,Fuyo Lease,JP3826270005
+,2005-01-04,Astena Holdings,JP3150000002
+,2005-01-04,NPD,JP3728000005
-,2004-12-20,Bellsystem24,JP3835750005
+,2004-12-20,Inpex Corp,JP3294430008
+,2004-12-16,Micron MemoryJP,JP3167640006
-,2004-12-16,Mitsubishi DCS,JP3499500001
+,2004-12-14,NEXYZ.Group,JP3758020006
+,2004-12-10,Tact Home,JP3462400007
+,2004-12-07,NTT Urban Develp,JP3165690003
+,2004-12-01,Altech,JP3126350002
+,2004-12-01,Kenedix,JP3281630008
+,2004-12-01,Toukei Computer,JP3590850008
+,2004-11-24,Ymobile,JP3130100005
-,2004-11-19,Seibu Railway,JP3416200008
+,2004-11-09,Electric Pwr Dev,JP3551200003
+,2004-11-01,Can Do,JP3244550004
+,2004-11-01,NRS,JP3755900002
+,2004-11-01,Pacific PI,JP3781370006
+,2004-11-01,Panasonic IS,JP3867800009
+,2004-11-01,ZEPHYR,JP3428820009
+,2004-10-04,Sega Sammy Hldg,JP3419050004
+,2004-10-01,HIS,JP3160740001
-,2004-09-27,Fsas Tech,JP3818250007
-,2004-09-27,Fukuoka City Bk,JP3804200008
-,2004-09-27,Sammy,JP3322850003
-,2004-09-27,Sega,JP3419000009
-,2004-09-27,Taiyo Toyo Sanso,JP3451600005
-,2004-09-27,Tokico,JP3623800004
+,2004-09-21,Dwango,JP3639600000
+,2004-09-17,Pixela,JP3801620000
+,2004-09-07,TV Tokyo,JP3547000004
+,2004-09-02,FamilyMart JP,JP3310100007
+,2004-09-01,Cybernet Systems,JP3311570000
+,2004-09-01,Fujikura Compo,JP3811600000
+,2004-09-01,Fullcast Hldg,JP3827800008
+,2004-09-01,Hoosiers,JP3802050009
+,2004-09-01,Hurxley,JP3765100007
+,2004-09-01,INTERNIX,JP3152760009
+,2004-09-01,Invoice,JP3154000008
+,2004-09-01,JCM,JP3697800005
+,2004-09-01,Kadokawa Key-Pro,JP3214300000
+,2004-09-01,Kato Sangyo,JP3213300001
+,2004-09-01,Nidec Powertrain,JP3734950003
+,2004-09-01,Nihon Inter Elec,JP3687600001
+,2004-09-01,Ohashi Technica,JP3173100003
+,2004-09-01,PIDSX,JP3328400001
+,2004-09-01,Piolax,JP3780400002
+,2004-09-01,Pronexus,JP3119000002
+,2004-09-01,Shimojima,JP3359500000
+,2004-09-01,SK Japan,JP3162670008
+,2004-09-01,Tokyo Century,JP3424950008
+,2004-09-01,Yuki Gosei Kogyo,JP3946400003
-,2004-08-26,C&S,JP3310200005
-,2004-08-26,Hokkaido Bank,JP3847400003
+,2004-08-03,JFE SHOJI HLDGS,JP3386020006
+,2004-08-02,Avantia,JP3337500007
+,2004-08-02,FDC Products,JP3166970008
+,2004-08-02,Meiko Network JP,JP3916100005
+,2004-08-02,Nagaileben,JP3647000003
-,2004-07-27,JFE Shoji,JP3226600009
-,2004-07-27,Nippon SCS,JP3489400006
+,2004-06-01,CIJ,JP3346170008
+,2004-06-01,KRS,JP3244700005
+,2004-06-01,Modec,JP3888250002
+,2004-06-01,Studio Alice,JP3399240005
+,2004-05-28,Askul,JP3119920001
+,2004-05-21,Ulvac,JP3126190002
+,2004-05-14,UFJ Central Leas,JP3426000000
+,2004-05-06,Prompt Holdings,JP3273700009
-,2004-05-01,KANSAI KISEN,JP3227400003
-,2004-04-30,GENERAS CORP,JP3508200007
+,2004-04-27,Leopalace21,JP3167500002
+,2004-04-13,OBC,JP3173500004
+,2004-04-02,GS Yuasa,JP3385820000
+,2004-04-02,Maruha Nichiro H,JP3876700000
-,2004-04-02,Ohki Corp,JP3176800005
+,2004-04-02,T&D Holdings,JP3539220008
+,2004-04-01,Amada Weld Tech,JP3908600004
+,2004-04-01,Daikoku Denki,JP3483100008
+,2004-03-31,FRANCE BED HLDGS,JP3826500005
-,2004-03-26,Daido Life Ins,JP3490800004
-,2004-03-26,Japan Storage,JP3737000004
-,2004-03-26,Maruha Nichiro,JP3876600002
-,2004-03-26,Taiyo Life Ins,JP3451500007
-,2004-03-26,Yuasa,JP3944700008
-,2004-03-24,France Bed,JP3826400008
+,2004-03-22,SBI Shinsei Bank,JP3729000004
+,2004-03-22,SKY Perfect JSAT,JP3395900008
+,2004-03-11,Nippon Coke&Eng,JP3889610006
-,2004-03-10,MITSUI MINING,JP3889600007
+,2004-03-02,Renown Inc,JP3980800001
+,2004-03-01,Advanex,JP3213400009
+,2004-03-01,Central Sports,JP3425600008
+,2004-03-01,Core,JP3284000001
+,2004-03-01,Ebara Jitsugyo,JP3165950001
+,2004-03-01,Excel,JP3161140003
+,2004-03-01,F.C.C.,JP3166900005
+,2004-03-01,Jalux,JP3390250003
+,2004-03-01,Kirindo,JP3257800007
+,2004-03-01,Mirarth Hldg,JP3460800000
+,2004-03-01,Nihon Trim,JP3739700007
+,2004-03-01,Oie Sangyo,JP3174150007
+,2004-03-01,Oizumi,JP3170100006
+,2004-03-01,TAC,JP3467200006
+,2004-03-01,Takano,JP3457750002
+,2004-03-01,Tanaka,JP3468820000
+,2004-03-01,Toho Holdings,JP3602600003
+,2004-03-01,Watabe Wedding,JP3993850001
+,2004-03-01,XNET,JP3164430005
+,2004-03-01,YaMaYa,JP3943800007
+,2004-03-01,Zacros,JP3821000001
-,2004-02-26,Cats Inc,JP3242700007
-,2004-02-24,Durban Inc,JP3473000002
-,2004-02-24,Renown,JP3980600005
-,2004-02-24,TAISEI U-LEC,JP3444400000
+,2004-02-16,Geo Hldg,JP3282400005
-,2004-02-15,Tungaloy,JP3593800000
+,2004-02-03,Saxa Inc,JP3471200000
+,2004-02-02,Adastria,JP3856000009
+,2004-02-02,Arclands,JP3100100001
+,2004-02-02,CSP Co Ltd,JP3425400003
-,2004-02-01,Nichimo Co,JP3664000001
-,2004-01-27,TAMURA ELEC WKS,JP3471400006
+,2004-01-26,Fuji Seal Intl,JP3813800004
+,2004-01-14,Jpn Petroleum Ex,JP3421100003
-,2003-12-30,Ashikaga Fin,JP3117800007
-,2003-12-25,Tobu Top Tours,JP3567000009
+,2003-12-09,Kappa Create,JP3212400000
+,2003-12-02,SankyoTateyama H,JP3328100007
+,2003-12-01,Hioki,JP3783200003
+,2003-12-01,LY,JP3933800009
+,2003-12-01,Pasona,JP3781460005
+,2003-12-01,Shizuoka Gas,JP3351150002
+,2003-12-01,Warehouse Co Ltd,JP3351900000
-,2003-11-25,Sankyo Tateyama,JP3326800004
+,2003-11-04,Weathernews,JP3154500007
+,2003-10-02,Hazama Ando,JP3767810009
+,2003-10-02,Melco Holdings,JP3921080002
+,2003-10-02,TOKYU CONST,JP3567410000
-,2003-10-01,Fujitsu Japan,JP3818600003
+,2003-10-01,Fujitsu Japan,JP3818600003
-,2003-10-01,Japan Airpt Term,JP3699400002
+,2003-10-01,Japan Airpt Term,JP3699400002
+,2003-10-01,Taiheiyo Kohatsu,JP3448800007
-,2003-10-01,Taiheiyo Kohatsu,JP3448800007
+,2003-09-30,Alfresa Holdings,JP3126340003
+,2003-09-30,Comsys Holdings,JP3305530002
+,2003-09-30,Miyaji Eng Group,JP3908700002
+,2003-09-30,Nabtesco,JP3651210001
+,2003-09-29,Hokuhoku Fin Grp,JP3842400008
-,2003-09-25,Amada Machinics,JP3123000006
-,2003-09-25,AOYAMA KANZAI,JP3767800000
-,2003-09-25,Buffalo Inc,JP3921070003
-,2003-09-25,TC Properties,JP3567400001
-,2003-09-22,Alfresa,JP3805190000
-,2003-09-22,Alfresa Pharma,JP3119970006
-,2003-09-22,Miyaji Iron Work,JP3909200002
-,2003-09-22,Nabco,JP3651170007
-,2003-09-22,Nippon Comsys,JP3707900001
-,2003-09-22,Sanwa Comsys Eng,JP3343900001
-,2003-09-22,TS (JP),JP3544400009
-,2003-09-19,C Two Network,JP3346980000
-,2003-09-19,Hokuriku Bank,JP3844200000
+,2003-09-12,NEC Sys Tech,JP3164730008
+,2003-09-02,Isetan Mitsukosh,JP3894810005
+,2003-09-01,Hitachi Astemo A,JP3791950003
+,2003-09-01,KWE,JP3262900008
+,2003-09-01,SNT,JP3379600004
+,2003-09-01,Taito Corp,JP3445100005
